datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
12/4/2019 11:00:00 AM,12/4/2019 6:00:00 AM,MIDATL,-1.223
12/4/2019 11:00:00 AM,12/4/2019 6:00:00 AM,SOUTH,-1.286
12/4/2019 11:00:00 AM,12/4/2019 6:00:00 AM,WEST,-0.243
12/4/2019 11:00:00 AM,12/4/2019 6:00:00 AM,RTO,-2.752
12/4/2019 11:00:00 AM,12/4/2019 6:00:00 AM,RFC,-1.466
12/4/2019 11:00:00 AM,12/4/2019 6:00:00 AM,OTHER,0.000
12/4/2019 10:00:00 AM,12/4/2019 5:00:00 AM,MIDATL,-1.155
12/4/2019 10:00:00 AM,12/4/2019 5:00:00 AM,SOUTH,-1.197
12/4/2019 10:00:00 AM,12/4/2019 5:00:00 AM,WEST,-0.236
12/4/2019 10:00:00 AM,12/4/2019 5:00:00 AM,RTO,-2.588
12/4/2019 10:00:00 AM,12/4/2019 5:00:00 AM,RFC,-1.391
12/4/2019 10:00:00 AM,12/4/2019 5:00:00 AM,OTHER,0.000
12/4/2019 9:00:00 AM,12/4/2019 4:00:00 AM,MIDATL,-1.176
12/4/2019 9:00:00 AM,12/4/2019 4:00:00 AM,SOUTH,-1.360
12/4/2019 9:00:00 AM,12/4/2019 4:00:00 AM,WEST,-0.222
12/4/2019 9:00:00 AM,12/4/2019 4:00:00 AM,RTO,-2.758
12/4/2019 9:00:00 AM,12/4/2019 4:00:00 AM,RFC,-1.398
12/4/2019 9:00:00 AM,12/4/2019 4:00:00 AM,OTHER,0.000
12/4/2019 8:00:00 AM,12/4/2019 3:00:00 AM,MIDATL,-1.175
12/4/2019 8:00:00 AM,12/4/2019 3:00:00 AM,SOUTH,-1.289
12/4/2019 8:00:00 AM,12/4/2019 3:00:00 AM,WEST,-0.222
12/4/2019 8:00:00 AM,12/4/2019 3:00:00 AM,RTO,-2.686
12/4/2019 8:00:00 AM,12/4/2019 3:00:00 AM,RFC,-1.397
12/4/2019 8:00:00 AM,12/4/2019 3:00:00 AM,OTHER,0.000
12/4/2019 7:00:00 AM,12/4/2019 2:00:00 AM,MIDATL,-1.139
12/4/2019 7:00:00 AM,12/4/2019 2:00:00 AM,SOUTH,-1.201
12/4/2019 7:00:00 AM,12/4/2019 2:00:00 AM,WEST,-0.215
12/4/2019 7:00:00 AM,12/4/2019 2:00:00 AM,RTO,-2.555
12/4/2019 7:00:00 AM,12/4/2019 2:00:00 AM,RFC,-1.354
12/4/2019 7:00:00 AM,12/4/2019 2:00:00 AM,OTHER,0.000
12/4/2019 6:00:00 AM,12/4/2019 1:00:00 AM,MIDATL,-1.178
12/4/2019 6:00:00 AM,12/4/2019 1:00:00 AM,SOUTH,-1.238
12/4/2019 6:00:00 AM,12/4/2019 1:00:00 AM,WEST,-0.222
12/4/2019 6:00:00 AM,12/4/2019 1:00:00 AM,RTO,-2.638
12/4/2019 6:00:00 AM,12/4/2019 1:00:00 AM,RFC,-1.400
12/4/2019 6:00:00 AM,12/4/2019 1:00:00 AM,OTHER,0.000
12/4/2019 5:00:00 AM,12/4/2019 12:00:00 AM,MIDATL,-1.161
12/4/2019 5:00:00 AM,12/4/2019 12:00:00 AM,SOUTH,-1.384
12/4/2019 5:00:00 AM,12/4/2019 12:00:00 AM,WEST,-0.222
12/4/2019 5:00:00 AM,12/4/2019 12:00:00 AM,RTO,-2.767
12/4/2019 5:00:00 AM,12/4/2019 12:00:00 AM,RFC,-1.383
12/4/2019 5:00:00 AM,12/4/2019 12:00:00 AM,OTHER,0.000
12/4/2019 4:00:00 AM,12/3/2019 11:00:00 PM,MIDATL,-1.151
12/4/2019 4:00:00 AM,12/3/2019 11:00:00 PM,SOUTH,-1.239
12/4/2019 4:00:00 AM,12/3/2019 11:00:00 PM,WEST,-0.215
12/4/2019 4:00:00 AM,12/3/2019 11:00:00 PM,RTO,-2.605
12/4/2019 4:00:00 AM,12/3/2019 11:00:00 PM,RFC,-1.366
12/4/2019 4:00:00 AM,12/3/2019 11:00:00 PM,OTHER,0.000
12/4/2019 3:00:00 AM,12/3/2019 10:00:00 PM,MIDATL,-1.181
12/4/2019 3:00:00 AM,12/3/2019 10:00:00 PM,SOUTH,-1.203
12/4/2019 3:00:00 AM,12/3/2019 10:00:00 PM,WEST,-0.229
12/4/2019 3:00:00 AM,12/3/2019 10:00:00 PM,RTO,-2.613
12/4/2019 3:00:00 AM,12/3/2019 10:00:00 PM,RFC,-1.410
12/4/2019 3:00:00 AM,12/3/2019 10:00:00 PM,OTHER,0.000
12/4/2019 2:00:00 AM,12/3/2019 9:00:00 PM,MIDATL,-1.176
12/4/2019 2:00:00 AM,12/3/2019 9:00:00 PM,SOUTH,-1.318
12/4/2019 2:00:00 AM,12/3/2019 9:00:00 PM,WEST,-0.244
12/4/2019 2:00:00 AM,12/3/2019 9:00:00 PM,RTO,-2.738
12/4/2019 2:00:00 AM,12/3/2019 9:00:00 PM,RFC,-1.420
12/4/2019 2:00:00 AM,12/3/2019 9:00:00 PM,OTHER,0.000
12/4/2019 1:00:00 AM,12/3/2019 8:00:00 PM,MIDATL,-1.186
12/4/2019 1:00:00 AM,12/3/2019 8:00:00 PM,SOUTH,-1.193
12/4/2019 1:00:00 AM,12/3/2019 8:00:00 PM,WEST,-0.244
12/4/2019 1:00:00 AM,12/3/2019 8:00:00 PM,RTO,-2.623
12/4/2019 1:00:00 AM,12/3/2019 8:00:00 PM,RFC,-1.430
12/4/2019 1:00:00 AM,12/3/2019 8:00:00 PM,OTHER,0.000
12/4/2019 12:00:00 AM,12/3/2019 7:00:00 PM,MIDATL,-1.164
12/4/2019 12:00:00 AM,12/3/2019 7:00:00 PM,SOUTH,-1.237
12/4/2019 12:00:00 AM,12/3/2019 7:00:00 PM,WEST,-0.244
12/4/2019 12:00:00 AM,12/3/2019 7:00:00 PM,RTO,-2.645
12/4/2019 12:00:00 AM,12/3/2019 7:00:00 PM,RFC,-1.408
12/4/2019 12:00:00 AM,12/3/2019 7:00:00 PM,OTHER,0.000
12/3/2019 11:00:00 PM,12/3/2019 6:00:00 PM,MIDATL,-1.155
12/3/2019 11:00:00 PM,12/3/2019 6:00:00 PM,SOUTH,-1.354
12/3/2019 11:00:00 PM,12/3/2019 6:00:00 PM,WEST,-0.229
12/3/2019 11:00:00 PM,12/3/2019 6:00:00 PM,RTO,-2.738
12/3/2019 11:00:00 PM,12/3/2019 6:00:00 PM,RFC,-1.384
12/3/2019 11:00:00 PM,12/3/2019 6:00:00 PM,OTHER,0.000
12/3/2019 10:00:00 PM,12/3/2019 5:00:00 PM,MIDATL,-1.148
12/3/2019 10:00:00 PM,12/3/2019 5:00:00 PM,SOUTH,-1.403
12/3/2019 10:00:00 PM,12/3/2019 5:00:00 PM,WEST,-0.227
12/3/2019 10:00:00 PM,12/3/2019 5:00:00 PM,RTO,-2.778
12/3/2019 10:00:00 PM,12/3/2019 5:00:00 PM,RFC,-1.375
12/3/2019 10:00:00 PM,12/3/2019 5:00:00 PM,OTHER,0.000
12/3/2019 9:00:00 PM,12/3/2019 4:00:00 PM,MIDATL,4.994
12/3/2019 9:00:00 PM,12/3/2019 4:00:00 PM,SOUTH,24.101
12/3/2019 9:00:00 PM,12/3/2019 4:00:00 PM,WEST,2.911
12/3/2019 9:00:00 PM,12/3/2019 4:00:00 PM,RTO,32.006
12/3/2019 9:00:00 PM,12/3/2019 4:00:00 PM,RFC,7.905
12/3/2019 9:00:00 PM,12/3/2019 4:00:00 PM,OTHER,0.000
12/3/2019 8:00:00 PM,12/3/2019 3:00:00 PM,MIDATL,113.337
12/3/2019 8:00:00 PM,12/3/2019 3:00:00 PM,SOUTH,198.436
12/3/2019 8:00:00 PM,12/3/2019 3:00:00 PM,WEST,13.098
12/3/2019 8:00:00 PM,12/3/2019 3:00:00 PM,RTO,324.871
12/3/2019 8:00:00 PM,12/3/2019 3:00:00 PM,RFC,126.435
12/3/2019 8:00:00 PM,12/3/2019 3:00:00 PM,OTHER,0.000
12/3/2019 7:00:00 PM,12/3/2019 2:00:00 PM,MIDATL,289.635
12/3/2019 7:00:00 PM,12/3/2019 2:00:00 PM,SOUTH,483.274
12/3/2019 7:00:00 PM,12/3/2019 2:00:00 PM,WEST,21.019
12/3/2019 7:00:00 PM,12/3/2019 2:00:00 PM,RTO,793.928
12/3/2019 7:00:00 PM,12/3/2019 2:00:00 PM,RFC,310.654
12/3/2019 7:00:00 PM,12/3/2019 2:00:00 PM,OTHER,0.000
12/3/2019 6:00:00 PM,12/3/2019 1:00:00 PM,MIDATL,382.963
12/3/2019 6:00:00 PM,12/3/2019 1:00:00 PM,SOUTH,538.378
12/3/2019 6:00:00 PM,12/3/2019 1:00:00 PM,WEST,27.561
12/3/2019 6:00:00 PM,12/3/2019 1:00:00 PM,RTO,948.902
12/3/2019 6:00:00 PM,12/3/2019 1:00:00 PM,RFC,410.524
12/3/2019 6:00:00 PM,12/3/2019 1:00:00 PM,OTHER,0.000
12/3/2019 5:00:00 PM,12/3/2019 12:00:00 PM,MIDATL,407.974
12/3/2019 5:00:00 PM,12/3/2019 12:00:00 PM,SOUTH,536.469
12/3/2019 5:00:00 PM,12/3/2019 12:00:00 PM,WEST,38.902
12/3/2019 5:00:00 PM,12/3/2019 12:00:00 PM,RTO,983.345
12/3/2019 5:00:00 PM,12/3/2019 12:00:00 PM,RFC,446.876
12/3/2019 5:00:00 PM,12/3/2019 12:00:00 PM,OTHER,0.000
12/3/2019 4:00:00 PM,12/3/2019 11:00:00 AM,MIDATL,393.037
12/3/2019 4:00:00 PM,12/3/2019 11:00:00 AM,SOUTH,543.985
12/3/2019 4:00:00 PM,12/3/2019 11:00:00 AM,WEST,41.494
12/3/2019 4:00:00 PM,12/3/2019 11:00:00 AM,RTO,978.516
12/3/2019 4:00:00 PM,12/3/2019 11:00:00 AM,RFC,434.531
12/3/2019 4:00:00 PM,12/3/2019 11:00:00 AM,OTHER,0.000
12/3/2019 3:00:00 PM,12/3/2019 10:00:00 AM,MIDATL,339.931
12/3/2019 3:00:00 PM,12/3/2019 10:00:00 AM,SOUTH,578.231
12/3/2019 3:00:00 PM,12/3/2019 10:00:00 AM,WEST,35.460
12/3/2019 3:00:00 PM,12/3/2019 10:00:00 AM,RTO,953.622
12/3/2019 3:00:00 PM,12/3/2019 10:00:00 AM,RFC,375.391
12/3/2019 3:00:00 PM,12/3/2019 10:00:00 AM,OTHER,0.000
12/3/2019 2:00:00 PM,12/3/2019 9:00:00 AM,MIDATL,250.617
12/3/2019 2:00:00 PM,12/3/2019 9:00:00 AM,SOUTH,590.813
12/3/2019 2:00:00 PM,12/3/2019 9:00:00 AM,WEST,20.422
12/3/2019 2:00:00 PM,12/3/2019 9:00:00 AM,RTO,861.852
12/3/2019 2:00:00 PM,12/3/2019 9:00:00 AM,RFC,271.039
12/3/2019 2:00:00 PM,12/3/2019 9:00:00 AM,OTHER,0.000
12/3/2019 1:00:00 PM,12/3/2019 8:00:00 AM,MIDATL,123.754
12/3/2019 1:00:00 PM,12/3/2019 8:00:00 AM,SOUTH,418.874
12/3/2019 1:00:00 PM,12/3/2019 8:00:00 AM,WEST,10.855
12/3/2019 1:00:00 PM,12/3/2019 8:00:00 AM,RTO,553.483
12/3/2019 1:00:00 PM,12/3/2019 8:00:00 AM,RFC,134.609
12/3/2019 1:00:00 PM,12/3/2019 8:00:00 AM,OTHER,0.000
12/3/2019 12:00:00 PM,12/3/2019 7:00:00 AM,MIDATL,10.406
12/3/2019 12:00:00 PM,12/3/2019 7:00:00 AM,SOUTH,67.393
12/3/2019 12:00:00 PM,12/3/2019 7:00:00 AM,WEST,0.912
12/3/2019 12:00:00 PM,12/3/2019 7:00:00 AM,RTO,78.711
12/3/2019 12:00:00 PM,12/3/2019 7:00:00 AM,RFC,11.318
12/3/2019 12:00:00 PM,12/3/2019 7:00:00 AM,OTHER,0.000
12/3/2019 11:00:00 AM,12/3/2019 6:00:00 AM,MIDATL,-1.222
12/3/2019 11:00:00 AM,12/3/2019 6:00:00 AM,SOUTH,-1.278
12/3/2019 11:00:00 AM,12/3/2019 6:00:00 AM,WEST,-0.228
12/3/2019 11:00:00 AM,12/3/2019 6:00:00 AM,RTO,-2.728
12/3/2019 11:00:00 AM,12/3/2019 6:00:00 AM,RFC,-1.450
12/3/2019 11:00:00 AM,12/3/2019 6:00:00 AM,OTHER,0.000
12/3/2019 10:00:00 AM,12/3/2019 5:00:00 AM,MIDATL,-1.162
12/3/2019 10:00:00 AM,12/3/2019 5:00:00 AM,SOUTH,-1.202
12/3/2019 10:00:00 AM,12/3/2019 5:00:00 AM,WEST,-0.229
12/3/2019 10:00:00 AM,12/3/2019 5:00:00 AM,RTO,-2.593
12/3/2019 10:00:00 AM,12/3/2019 5:00:00 AM,RFC,-1.391
12/3/2019 10:00:00 AM,12/3/2019 5:00:00 AM,OTHER,0.000
12/3/2019 9:00:00 AM,12/3/2019 4:00:00 AM,MIDATL,-1.184
12/3/2019 9:00:00 AM,12/3/2019 4:00:00 AM,SOUTH,-1.350
12/3/2019 9:00:00 AM,12/3/2019 4:00:00 AM,WEST,-0.215
12/3/2019 9:00:00 AM,12/3/2019 4:00:00 AM,RTO,-2.749
12/3/2019 9:00:00 AM,12/3/2019 4:00:00 AM,RFC,-1.399
12/3/2019 9:00:00 AM,12/3/2019 4:00:00 AM,OTHER,0.000
12/3/2019 8:00:00 AM,12/3/2019 3:00:00 AM,MIDATL,-1.174
12/3/2019 8:00:00 AM,12/3/2019 3:00:00 AM,SOUTH,-1.215
12/3/2019 8:00:00 AM,12/3/2019 3:00:00 AM,WEST,-0.214
12/3/2019 8:00:00 AM,12/3/2019 3:00:00 AM,RTO,-2.603
12/3/2019 8:00:00 AM,12/3/2019 3:00:00 AM,RFC,-1.388
12/3/2019 8:00:00 AM,12/3/2019 3:00:00 AM,OTHER,0.000
12/3/2019 7:00:00 AM,12/3/2019 2:00:00 AM,MIDATL,-1.183
12/3/2019 7:00:00 AM,12/3/2019 2:00:00 AM,SOUTH,-1.228
12/3/2019 7:00:00 AM,12/3/2019 2:00:00 AM,WEST,-0.222
12/3/2019 7:00:00 AM,12/3/2019 2:00:00 AM,RTO,-2.633
12/3/2019 7:00:00 AM,12/3/2019 2:00:00 AM,RFC,-1.405
12/3/2019 7:00:00 AM,12/3/2019 2:00:00 AM,OTHER,0.000
12/3/2019 6:00:00 AM,12/3/2019 1:00:00 AM,MIDATL,-1.192
12/3/2019 6:00:00 AM,12/3/2019 1:00:00 AM,SOUTH,-1.330
12/3/2019 6:00:00 AM,12/3/2019 1:00:00 AM,WEST,-0.221
12/3/2019 6:00:00 AM,12/3/2019 1:00:00 AM,RTO,-2.743
12/3/2019 6:00:00 AM,12/3/2019 1:00:00 AM,RFC,-1.413
12/3/2019 6:00:00 AM,12/3/2019 1:00:00 AM,OTHER,0.000
12/3/2019 5:00:00 AM,12/3/2019 12:00:00 AM,MIDATL,-1.176
12/3/2019 5:00:00 AM,12/3/2019 12:00:00 AM,SOUTH,-1.286
12/3/2019 5:00:00 AM,12/3/2019 12:00:00 AM,WEST,-0.215
12/3/2019 5:00:00 AM,12/3/2019 12:00:00 AM,RTO,-2.677
12/3/2019 5:00:00 AM,12/3/2019 12:00:00 AM,RFC,-1.391
12/3/2019 5:00:00 AM,12/3/2019 12:00:00 AM,OTHER,0.000
12/3/2019 4:00:00 AM,12/2/2019 11:00:00 PM,MIDATL,-1.121
12/3/2019 4:00:00 AM,12/2/2019 11:00:00 PM,SOUTH,-1.312
12/3/2019 4:00:00 AM,12/2/2019 11:00:00 PM,WEST,-0.215
12/3/2019 4:00:00 AM,12/2/2019 11:00:00 PM,RTO,-2.648
12/3/2019 4:00:00 AM,12/2/2019 11:00:00 PM,RFC,-1.336
12/3/2019 4:00:00 AM,12/2/2019 11:00:00 PM,OTHER,0.000
12/3/2019 3:00:00 AM,12/2/2019 10:00:00 PM,MIDATL,-1.167
12/3/2019 3:00:00 AM,12/2/2019 10:00:00 PM,SOUTH,-1.123
12/3/2019 3:00:00 AM,12/2/2019 10:00:00 PM,WEST,-0.229
12/3/2019 3:00:00 AM,12/2/2019 10:00:00 PM,RTO,-2.519
12/3/2019 3:00:00 AM,12/2/2019 10:00:00 PM,RFC,-1.396
12/3/2019 3:00:00 AM,12/2/2019 10:00:00 PM,OTHER,0.000
12/3/2019 2:00:00 AM,12/2/2019 9:00:00 PM,MIDATL,-1.166
12/3/2019 2:00:00 AM,12/2/2019 9:00:00 PM,SOUTH,-1.319
12/3/2019 2:00:00 AM,12/2/2019 9:00:00 PM,WEST,-0.235
12/3/2019 2:00:00 AM,12/2/2019 9:00:00 PM,RTO,-2.720
12/3/2019 2:00:00 AM,12/2/2019 9:00:00 PM,RFC,-1.401
12/3/2019 2:00:00 AM,12/2/2019 9:00:00 PM,OTHER,0.000
12/3/2019 1:00:00 AM,12/2/2019 8:00:00 PM,MIDATL,-1.182
12/3/2019 1:00:00 AM,12/2/2019 8:00:00 PM,SOUTH,-1.203
12/3/2019 1:00:00 AM,12/2/2019 8:00:00 PM,WEST,-0.244
12/3/2019 1:00:00 AM,12/2/2019 8:00:00 PM,RTO,-2.629
12/3/2019 1:00:00 AM,12/2/2019 8:00:00 PM,RFC,-1.426
12/3/2019 1:00:00 AM,12/2/2019 8:00:00 PM,OTHER,0.000
12/3/2019 12:00:00 AM,12/2/2019 7:00:00 PM,MIDATL,-1.156
12/3/2019 12:00:00 AM,12/2/2019 7:00:00 PM,SOUTH,-1.319
12/3/2019 12:00:00 AM,12/2/2019 7:00:00 PM,WEST,-0.236
12/3/2019 12:00:00 AM,12/2/2019 7:00:00 PM,RTO,-2.711
12/3/2019 12:00:00 AM,12/2/2019 7:00:00 PM,RFC,-1.392
12/3/2019 12:00:00 AM,12/2/2019 7:00:00 PM,OTHER,0.000
12/2/2019 11:00:00 PM,12/2/2019 6:00:00 PM,MIDATL,-1.156
12/2/2019 11:00:00 PM,12/2/2019 6:00:00 PM,SOUTH,-1.268
12/2/2019 11:00:00 PM,12/2/2019 6:00:00 PM,WEST,-0.243
12/2/2019 11:00:00 PM,12/2/2019 6:00:00 PM,RTO,-2.667
12/2/2019 11:00:00 PM,12/2/2019 6:00:00 PM,RFC,-1.399
12/2/2019 11:00:00 PM,12/2/2019 6:00:00 PM,OTHER,0.000
12/2/2019 10:00:00 PM,12/2/2019 5:00:00 PM,MIDATL,-1.157
12/2/2019 10:00:00 PM,12/2/2019 5:00:00 PM,SOUTH,-1.347
12/2/2019 10:00:00 PM,12/2/2019 5:00:00 PM,WEST,-0.251
12/2/2019 10:00:00 PM,12/2/2019 5:00:00 PM,RTO,-2.755
12/2/2019 10:00:00 PM,12/2/2019 5:00:00 PM,RFC,-1.408
12/2/2019 10:00:00 PM,12/2/2019 5:00:00 PM,OTHER,0.000
12/2/2019 9:00:00 PM,12/2/2019 4:00:00 PM,MIDATL,-0.695
12/2/2019 9:00:00 PM,12/2/2019 4:00:00 PM,SOUTH,22.768
12/2/2019 9:00:00 PM,12/2/2019 4:00:00 PM,WEST,0.257
12/2/2019 9:00:00 PM,12/2/2019 4:00:00 PM,RTO,22.330
12/2/2019 9:00:00 PM,12/2/2019 4:00:00 PM,RFC,-0.438
12/2/2019 9:00:00 PM,12/2/2019 4:00:00 PM,OTHER,0.000
12/2/2019 8:00:00 PM,12/2/2019 3:00:00 PM,MIDATL,10.590
12/2/2019 8:00:00 PM,12/2/2019 3:00:00 PM,SOUTH,170.199
12/2/2019 8:00:00 PM,12/2/2019 3:00:00 PM,WEST,3.536
12/2/2019 8:00:00 PM,12/2/2019 3:00:00 PM,RTO,184.325
12/2/2019 8:00:00 PM,12/2/2019 3:00:00 PM,RFC,14.126
12/2/2019 8:00:00 PM,12/2/2019 3:00:00 PM,OTHER,0.000
12/2/2019 7:00:00 PM,12/2/2019 2:00:00 PM,MIDATL,27.962
12/2/2019 7:00:00 PM,12/2/2019 2:00:00 PM,SOUTH,195.242
12/2/2019 7:00:00 PM,12/2/2019 2:00:00 PM,WEST,13.777
12/2/2019 7:00:00 PM,12/2/2019 2:00:00 PM,RTO,236.981
12/2/2019 7:00:00 PM,12/2/2019 2:00:00 PM,RFC,41.739
12/2/2019 7:00:00 PM,12/2/2019 2:00:00 PM,OTHER,0.000
12/2/2019 6:00:00 PM,12/2/2019 1:00:00 PM,MIDATL,46.843
12/2/2019 6:00:00 PM,12/2/2019 1:00:00 PM,SOUTH,270.390
12/2/2019 6:00:00 PM,12/2/2019 1:00:00 PM,WEST,15.549
12/2/2019 6:00:00 PM,12/2/2019 1:00:00 PM,RTO,332.782
12/2/2019 6:00:00 PM,12/2/2019 1:00:00 PM,RFC,62.392
12/2/2019 6:00:00 PM,12/2/2019 1:00:00 PM,OTHER,0.000
12/2/2019 5:00:00 PM,12/2/2019 12:00:00 PM,MIDATL,65.883
12/2/2019 5:00:00 PM,12/2/2019 12:00:00 PM,SOUTH,288.104
12/2/2019 5:00:00 PM,12/2/2019 12:00:00 PM,WEST,16.201
12/2/2019 5:00:00 PM,12/2/2019 12:00:00 PM,RTO,370.188
12/2/2019 5:00:00 PM,12/2/2019 12:00:00 PM,RFC,82.084
12/2/2019 5:00:00 PM,12/2/2019 12:00:00 PM,OTHER,0.000
12/2/2019 4:00:00 PM,12/2/2019 11:00:00 AM,MIDATL,90.722
12/2/2019 4:00:00 PM,12/2/2019 11:00:00 AM,SOUTH,422.179
12/2/2019 4:00:00 PM,12/2/2019 11:00:00 AM,WEST,15.591
12/2/2019 4:00:00 PM,12/2/2019 11:00:00 AM,RTO,528.492
12/2/2019 4:00:00 PM,12/2/2019 11:00:00 AM,RFC,106.313
12/2/2019 4:00:00 PM,12/2/2019 11:00:00 AM,OTHER,0.000
12/2/2019 3:00:00 PM,12/2/2019 10:00:00 AM,MIDATL,84.124
12/2/2019 3:00:00 PM,12/2/2019 10:00:00 AM,SOUTH,417.719
12/2/2019 3:00:00 PM,12/2/2019 10:00:00 AM,WEST,10.966
12/2/2019 3:00:00 PM,12/2/2019 10:00:00 AM,RTO,512.809
12/2/2019 3:00:00 PM,12/2/2019 10:00:00 AM,RFC,95.090
12/2/2019 3:00:00 PM,12/2/2019 10:00:00 AM,OTHER,0.000
12/2/2019 2:00:00 PM,12/2/2019 9:00:00 AM,MIDATL,50.779
12/2/2019 2:00:00 PM,12/2/2019 9:00:00 AM,SOUTH,252.000
12/2/2019 2:00:00 PM,12/2/2019 9:00:00 AM,WEST,7.073
12/2/2019 2:00:00 PM,12/2/2019 9:00:00 AM,RTO,309.852
12/2/2019 2:00:00 PM,12/2/2019 9:00:00 AM,RFC,57.852
12/2/2019 2:00:00 PM,12/2/2019 9:00:00 AM,OTHER,0.000
12/2/2019 1:00:00 PM,12/2/2019 8:00:00 AM,MIDATL,17.568
12/2/2019 1:00:00 PM,12/2/2019 8:00:00 AM,SOUTH,75.790
12/2/2019 1:00:00 PM,12/2/2019 8:00:00 AM,WEST,3.127
12/2/2019 1:00:00 PM,12/2/2019 8:00:00 AM,RTO,96.485
12/2/2019 1:00:00 PM,12/2/2019 8:00:00 AM,RFC,20.695
12/2/2019 1:00:00 PM,12/2/2019 8:00:00 AM,OTHER,0.000
12/2/2019 12:00:00 PM,12/2/2019 7:00:00 AM,MIDATL,0.557
12/2/2019 12:00:00 PM,12/2/2019 7:00:00 AM,SOUTH,3.867
12/2/2019 12:00:00 PM,12/2/2019 7:00:00 AM,WEST,0.240
12/2/2019 12:00:00 PM,12/2/2019 7:00:00 AM,RTO,4.664
12/2/2019 12:00:00 PM,12/2/2019 7:00:00 AM,RFC,0.797
12/2/2019 12:00:00 PM,12/2/2019 7:00:00 AM,OTHER,0.000
12/2/2019 11:00:00 AM,12/2/2019 6:00:00 AM,MIDATL,-1.229
12/2/2019 11:00:00 AM,12/2/2019 6:00:00 AM,SOUTH,-1.151
12/2/2019 11:00:00 AM,12/2/2019 6:00:00 AM,WEST,-0.243
12/2/2019 11:00:00 AM,12/2/2019 6:00:00 AM,RTO,-2.623
12/2/2019 11:00:00 AM,12/2/2019 6:00:00 AM,RFC,-1.472
12/2/2019 11:00:00 AM,12/2/2019 6:00:00 AM,OTHER,0.000
12/2/2019 10:00:00 AM,12/2/2019 5:00:00 AM,MIDATL,-1.199
12/2/2019 10:00:00 AM,12/2/2019 5:00:00 AM,SOUTH,-1.177
12/2/2019 10:00:00 AM,12/2/2019 5:00:00 AM,WEST,-0.229
12/2/2019 10:00:00 AM,12/2/2019 5:00:00 AM,RTO,-2.605
12/2/2019 10:00:00 AM,12/2/2019 5:00:00 AM,RFC,-1.428
12/2/2019 10:00:00 AM,12/2/2019 5:00:00 AM,OTHER,0.000
12/2/2019 9:00:00 AM,12/2/2019 4:00:00 AM,MIDATL,-1.188
12/2/2019 9:00:00 AM,12/2/2019 4:00:00 AM,SOUTH,-1.171
12/2/2019 9:00:00 AM,12/2/2019 4:00:00 AM,WEST,-0.228
12/2/2019 9:00:00 AM,12/2/2019 4:00:00 AM,RTO,-2.587
12/2/2019 9:00:00 AM,12/2/2019 4:00:00 AM,RFC,-1.416
12/2/2019 9:00:00 AM,12/2/2019 4:00:00 AM,OTHER,0.000
12/2/2019 8:00:00 AM,12/2/2019 3:00:00 AM,MIDATL,-1.163
12/2/2019 8:00:00 AM,12/2/2019 3:00:00 AM,SOUTH,-1.191
12/2/2019 8:00:00 AM,12/2/2019 3:00:00 AM,WEST,-0.230
12/2/2019 8:00:00 AM,12/2/2019 3:00:00 AM,RTO,-2.584
12/2/2019 8:00:00 AM,12/2/2019 3:00:00 AM,RFC,-1.393
12/2/2019 8:00:00 AM,12/2/2019 3:00:00 AM,OTHER,0.000
12/2/2019 7:00:00 AM,12/2/2019 2:00:00 AM,MIDATL,-1.296
12/2/2019 7:00:00 AM,12/2/2019 2:00:00 AM,SOUTH,-1.119
12/2/2019 7:00:00 AM,12/2/2019 2:00:00 AM,WEST,-0.222
12/2/2019 7:00:00 AM,12/2/2019 2:00:00 AM,RTO,-2.637
12/2/2019 7:00:00 AM,12/2/2019 2:00:00 AM,RFC,-1.518
12/2/2019 7:00:00 AM,12/2/2019 2:00:00 AM,OTHER,0.000
12/2/2019 6:00:00 AM,12/2/2019 1:00:00 AM,MIDATL,-1.178
12/2/2019 6:00:00 AM,12/2/2019 1:00:00 AM,SOUTH,-1.190
12/2/2019 6:00:00 AM,12/2/2019 1:00:00 AM,WEST,-0.216
12/2/2019 6:00:00 AM,12/2/2019 1:00:00 AM,RTO,-2.584
12/2/2019 6:00:00 AM,12/2/2019 1:00:00 AM,RFC,-1.394
12/2/2019 6:00:00 AM,12/2/2019 1:00:00 AM,OTHER,0.000
12/2/2019 5:00:00 AM,12/2/2019 12:00:00 AM,MIDATL,-1.187
12/2/2019 5:00:00 AM,12/2/2019 12:00:00 AM,SOUTH,-1.200
12/2/2019 5:00:00 AM,12/2/2019 12:00:00 AM,WEST,-0.223
12/2/2019 5:00:00 AM,12/2/2019 12:00:00 AM,RTO,-2.610
12/2/2019 5:00:00 AM,12/2/2019 12:00:00 AM,RFC,-1.410
12/2/2019 5:00:00 AM,12/2/2019 12:00:00 AM,OTHER,0.000
12/2/2019 4:00:00 AM,12/1/2019 11:00:00 PM,MIDATL,-1.172
12/2/2019 4:00:00 AM,12/1/2019 11:00:00 PM,SOUTH,-1.084
12/2/2019 4:00:00 AM,12/1/2019 11:00:00 PM,WEST,-0.228
12/2/2019 4:00:00 AM,12/1/2019 11:00:00 PM,RTO,-2.484
12/2/2019 4:00:00 AM,12/1/2019 11:00:00 PM,RFC,-1.400
12/2/2019 4:00:00 AM,12/1/2019 11:00:00 PM,OTHER,0.000
12/2/2019 3:00:00 AM,12/1/2019 10:00:00 PM,MIDATL,-1.175
