pnode_id,pnode_name,pnode_type,pnode_subtype,zone,voltage_level,effective_date,termination_date
21601713,JLMIDLAN138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601719,LEGIONVI138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601720,LOGANSFE138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601721,LOGANSFE138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601722,MIDLAND 138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601723,MIDLAND 138 KV  WHEMCO,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601724,MONT DUQ138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601725,MONT DUQ138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601727,MT NEBO 138 KV  LOAD1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601728,NEVILLE 138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601729,NEVILLE 138 KV  ARISTECH,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601730,NORTH   138 KV  T4,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601731,NORTH   138 KV  T3,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601735,OAKL DUQ138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601736,OAKL DUQ138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601737,OAKL DUQ138 KV  T3,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601744,PLUM    138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601745,RACC DUQ138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601746,RACC DUQ138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601749,UNIVERSA138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601750,UNIVERSA138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601751,UNIVERSA138 KV  T3,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601752,USAP    138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601753,USSCLAIR138 KV  LOAD1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601754,USSCLAIR138 KV  LOAD2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601755,USSILLIN138 KV  LOAD,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601765,WILMERDI138 KV  T4,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601772,WMIFFLIN138 KV  LOAD2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601773,WMIFFLIN138 KV  LOAD1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601774,WOLFERUN138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601775,WOODVILL138 KV  T2,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601776,WOODVILL138 KV  T1,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601777,WOODVILL138 KV  T3,BUS,LOAD,DUQ,138 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601782,LINDEN  18 KV   1100 ST,BUS,GEN,PSEG,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601783,LINDEN  18 KV   1101 CT,BUS,GEN,PSEG,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601784,LINDEN  18 KV   1201 CT,BUS,GEN,PSEG,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601785,LINDEN  18 KV   2101 CT,BUS,GEN,PSEG,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601786,LINDEN  18 KV   2201 CT,BUS,GEN,PSEG,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601794,LINWDPE 18 KV   CT1,BUS,GEN,PECO,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601795,LINWDPE 18 KV   CT2,BUS,GEN,PECO,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601796,LINWDPE 18 KV   CT3,BUS,GEN,PECO,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601797,LINWDPE 18 KV   STM,BUS,GEN,PECO,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601799,SEWARD  22 KV   UNIT1,BUS,GEN,PENELEC,22 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601801,ONTARIO 23 KV   WINDPWR,BUS,GEN,AECO,23 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601802,WESTDPL 12 KV   G1,BUS,GEN,DPL,12 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601804,MCCONNEL138 KV  UPTON,BUS,GEN,APS,138 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601805,RONCO   18 KV   CT1,BUS,GEN,APS,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601806,RONCO   18 KV   CT2,BUS,GEN,APS,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601807,RONCO   18 KV   STM,BUS,GEN,APS,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601808,SPRINGDA18 KV   CT3,BUS,GEN,APS,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601809,SPRINGDA18 KV   CT4,BUS,GEN,APS,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601810,SPRINGDA18 KV   ST5,BUS,GEN,APS,18 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601815,AES DUQ 13 KV   MAIN,BUS,GEN,DUQ,13 KV,1/1/2005 12:00:00 AM,12/31/9999 12:00:00 AM
21601864,STEELCITY,AGGREGATE,EHV,PPL,500 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21601869,RONCO,AGGREGATE,EHV,APS,500 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21616495,ROCKSPRINGS,AGGREGATE,EHV,DPL,500 KV,12/11/2002 12:00:00 AM,12/31/9999 12:00:00 AM
21839454,OVEC (PRE-PJM),AGGREGATE,AGGREGATE,,,11/30/2018 12:00:00 AM,12/31/9999 12:00:00 AM
22191899,HAGERSTOWN - AP,AGGREGATE,AGGREGATE,,,1/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
22254167,FRONT ROYAL - AP,AGGREGATE,AGGREGATE,,,1/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
22465574,THURMONT - AP,AGGREGATE,AGGREGATE,,,1/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
22515686,WILLIAMSPORT - AP,AGGREGATE,AGGREGATE,,,1/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
24668858,TARENTUM - AP,AGGREGATE,AGGREGATE,,,2/7/2003 12:00:00 AM,12/31/9999 12:00:00 AM
27677105,HREA - AP,AGGREGATE,AGGREGATE,,,4/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
27677106,LIDA - AP,AGGREGATE,AGGREGATE,,,4/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
27677107,PHILIPPI - AP,AGGREGATE,AGGREGATE,,,4/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
27677108,NEWMARTINSVILLE-AP,AGGREGATE,AGGREGATE,,,4/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
29919904,POTTSTOWN NUG,AGGREGATE,AGGREGATE,,,5/5/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020603,CONC BC 13 KV   THREE,BUS,LOAD,BGE,13 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020605,CONC BC 13 KV   FOUR,BUS,LOAD,BGE,13 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020607,WWHARTON34 KV   LOAD4,BUS,LOAD,JCPL,34 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020613,LANDIS  138 KV  MANAWAY,BUS,LOAD,AECO,138 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020617,WENONAH 69 KV   LOAD2,BUS,LOAD,AECO,69 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020619,WENONAH 69 KV   LOAD1,BUS,LOAD,AECO,69 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020621,REDLION 138 KV  T1,BUS,LOAD,DPL,138 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020625,FEAGANSM138 KV  T2,BUS,LOAD,APS,138 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020627,GRANDPT 69 KV   T1,BUS,LOAD,APS,69 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020629,GREENWOO138 KV  T3,BUS,LOAD,APS,138 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020633,SHEPERDS138 KV  T1 LOAD,BUS,LOAD,APS,138 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020637,FORDMILL18 KV   FE 2ACT,BUS,GEN,PECO,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020639,FORDMILL18 KV   FE 2BCT,BUS,GEN,PECO,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020641,FORDMILL18 KV   FE 2STM,BUS,GEN,PECO,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020643,FORDMILL18 KV   FE 1ACT,BUS,GEN,PECO,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020645,FORDMILL18 KV   FE 1BCT,BUS,GEN,PECO,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020647,FORDMILL18 KV   FE 1STM,BUS,GEN,PECO,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020649,MARTINSC18 KV   LMB CT1,BUS,GEN,PPL,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020651,MARTINSC18 KV   LMB CT2,BUS,GEN,PPL,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020653,MARTINSC18 KV   LMB CC1,BUS,GEN,PPL,18 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020657,ALTOONA 46 KV   WARRIORR,BUS,GEN,PENELEC,46 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020663,METZTAP 69 KV   WHITEOAK,BUS,GEN,PEPCO,69 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020665,CARDIFF 230 KV  CARD SVC,BUS,GEN,AECO,230 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020667,HURON   12 KV   BORGATA,BUS,GEN,AECO,12 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31020669,SALEM AE69 KV   MANNINGT,BUS,GEN,AECO,69 KV,6/19/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31065427,BUCKEYE - WEC,AGGREGATE,AGGREGATE,,,7/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31193389,SPRINGDALE CC5,AGGREGATE,AGGREGATE,,,3/7/2018 12:00:00 AM,12/31/9999 12:00:00 AM
31252687,IMO,AGGREGATE,INTERFACE,EXTERNAL,,8/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31674279,MOTIVA,AGGREGATE,AGGREGATE,,,11/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31739635,OCCIDENTAL,AGGREGATE,AGGREGATE,,,11/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31928437,AEC - ME,AGGREGATE,AGGREGATE,,,11/18/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31928439,AEC - PN,AGGREGATE,AGGREGATE,,,11/18/2003 12:00:00 AM,12/31/9999 12:00:00 AM
31928441,AEC - JC,AGGREGATE,AGGREGATE,,,11/18/2003 12:00:00 AM,12/31/9999 12:00:00 AM
32007097,MEYERSDALE WF,AGGREGATE,AGGREGATE,,,12/1/2003 12:00:00 AM,12/31/9999 12:00:00 AM
32406697,MOTIVA  138 KV  SS LOAD,BUS,LOAD,DPL,138 KV,12/9/2003 12:00:00 AM,12/31/9999 12:00:00 AM
32406699,1 LASALL24 KV   ATR14104,BUS,LOAD,COMED,24 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406701,1 LASALL24 KV   ATR24104,BUS,LOAD,COMED,24 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406703,1 LASALL138 KV  TR041 04,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406705,1 LASALL138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406707,1 LASALL345 KV  ATR14204,BUS,LOAD,COMED,345 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406709,1 LASALL345 KV  ATR24204,BUS,LOAD,COMED,345 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406711,101 ITAS138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406713,101 ITAS138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406715,101 ITAS138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406717,102 PALA12 KV   FE0217,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406719,102 PALA12 KV   FE0219,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406721,102 PALA12 KV   FE0221,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406723,102 PALA12 KV   FE0226,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406725,102 PALA12 KV   FE023,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406727,102 PALA12 KV   FE025,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406729,102 PALA12 KV   FE0212,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406731,102 PALA12 KV   FE0213,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406733,102 PALA12 KV   FE0223,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406735,102 PALA12 KV   FE0224,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406737,102 PALA12 KV   FE028,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406739,102 PALA12 KV   FE029,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406741,102 PALA34.5 KV L10231,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406743,102 PALA34.5 KV L10232,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406745,102 PALA34.5 KV L10233,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406747,102 PALA34.5 KV L10234,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406749,103 LISL12 KV   FW0303,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406751,103 LISL12 KV   FW0314,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406753,103 LISL12 KV   FW0318,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406755,103 LISL12 KV   FW0321,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406757,103 LISL12 KV   FW0328,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406759,103 LISL12 KV   FW035,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406761,103 LISL12 KV   FW039,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406763,103 LISL34.5 KV L10341,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406765,103 LISL34.5 KV L10342,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406767,103 LISL34.5 KV L10343,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406769,103 LISL34.5 KV L10344,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406771,103 LISL34.5 KV L10345,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406773,104 FORD138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406775,104 FORD138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406777,104 FORD138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406779,106 MONT34.5 KV L10641,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406781,106 MONT34.5 KV L10642,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406783,106 MONT34.5 KV L10643,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406785,106 MONT138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406787,106 MONT138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406793,109 APTA138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406795,109 APTA138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406797,109 APTA138 KV  TR74 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406799,11 FISK 4 KV    TRFAKE02,BUS,LOAD,COMED,4 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406801,11 FISK 12 KV   TRBS1304,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406803,11 FISK 12 KV   TRBS2304,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406805,11 FISK 12 KV   TRBUST04,BUS,LOAD,COMED,12 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406811,110 DEVO138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406813,110 DEVO138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406815,110 DEVO138 KV  TR74 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406817,111 ELEC34.5 KV L11140,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406819,111 ELEC34.5 KV L11158,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406821,111 ELEC34.5 KV L11161,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406823,111 ELEC34.5 KV L11162,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406825,111 ELEC34.5 KV L11163,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406827,111 ELEC34.5 KV L11164,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406829,111 ELEC34.5 KV L11167,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406831,113 WATE34.5 KV L14630,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406833,113 WATE34.5 KV L8362,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406843,114 NORT138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406845,114 NORT138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406847,114 NORT138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406849,114 NORT138 KV  TR74 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406851,114 NORT138 KV  TR75 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406853,114 NORT138 KV  TR75-212,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406855,114 NORT138 KV  TR76X 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406857,114 NORT138 KV  TR76Y 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406859,114 NORT138 KV  TR77X 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406861,114 NORT138 KV  TR77Y 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406863,114 NORT138 KV  TR78X 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406865,114 NORT138 KV  TR78Y 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406867,114 NORT138 KV  TR79X 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406869,114 NORT138 KV  TR79Y 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406871,115 BEDF138 KV  TR76 34,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406873,115 BEDF138 KV  TR77 34,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406875,115 BEDF138 KV  TR79 34,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406877,117 PROS138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406879,117 PROS138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406881,117 PROS138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406883,118 WALL138 KV  TR71 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406885,118 WALL138 KV  TR72 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406887,118 WALL138 KV  TR73 12,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406889,12 DRESD4.2 KV  LTR22X,BUS,LOAD,COMED,4.2 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406891,12 DRESD4.2 KV  LTR22Y,BUS,LOAD,COMED,4.2 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406893,12 DRESD18 KV   ATR21 04,BUS,LOAD,COMED,18 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406895,12 DRESD18 KV   ATR31 04,BUS,LOAD,COMED,18 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406897,12 DRESD138 KV  ATR12 04,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406899,12 DRESD138 KV  TR041 04,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406901,12 DRESD138 KV  TR10 34,BUS,LOAD,COMED,138 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406903,12 DRESD345 KV  ATR32 04,BUS,LOAD,COMED,345 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406905,120 LOMB34.5 KV L12054,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
32406907,120 LOMB34.5 KV L12065,BUS,LOAD,COMED,34.5 KV,5/1/2004 12:00:00 AM,12/31/9999 12:00:00 AM
